date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-11-06,7.9,2,10,0,,344.3,3.5,9.3,1029,
2021-11-07,8.3,10.3,9.5,0.8,,4.3,3.4,9.3,1021.9,
2021-11-08,8.2,10.3,9.9,0.2,,290,6.2,9.3,1021,
2021-11-09,6.2,1.2,9.7,0,,337.7,4,9.3,1030.4,
2021-11-10,4.1,0.8,9.2,0,,93.2,7,9.3,1034.4,
2021-11-11,4.5,0.6,9.3,0,,75.4,5.7,9.3,1028.9,
2021-11-12,5,0.9,10,0,,46.8,3.7,9.3,1023.9,
2021-11-13,2.9,0.6,4.3,0,,90.8,4.2,9.3,1021.3,
2021-11-14,6.1,4.1,9,0,,14.5,4,9.3,1022.6,
2021-11-15,8.7,10.3,9.9,0,,32.1,3.6,9.3,1027.1,
2021-11-16,5.7,2.6,9.9,0,,59.2,4.9,9.3,1028.1,
2021-11-17,6.3,10.1,9.6,0,,83.5,4.7,9.3,1024,
2021-11-18,7.6,10.1,9.7,0,,299.3,9.1,36,1026.9,
2021-11-19,8.8,3.4,11.1,0.3,,285.5,13.2,43,1025.6,
2021-11-20,10,10.1,10,0,,295.9,10.8,9.3,1022.1,
2021-11-21,3.6,-0.1,8.7,0,,78.1,4.3,9.3,1014.9,
2021-11-22,6.8,5.2,8.5,1,,12.8,5,9.3,1016,
2021-11-23,5.1,-0.3,7.9,0.2,,308.5,5.6,9.3,1025.4,
2021-11-24,0.6,-0.2,6.7,0,,87.9,3.7,9.3,1026.7,
2021-11-25,2,-0.2,5.4,0,,78.7,6,20.4,1017.1,
2021-11-26,4.2,1.3,5.8,6,,90.5,9.3,29.6,1000.4,
2021-11-27,3.1,-0.1,5.3,0,,283.8,7.1,9.3,998.9,
2021-11-28,6,3.8,9,4.5,,69.5,6.1,25.9,996.2,
2021-11-29,2.8,1.2,4.6,0,,299.1,15,50,998.9,
2021-11-30,2.8,0.8,5.9,0,,278.5,15.2,43,1008.6,
2021-12-01,6.2,2.3,8.5,0.6,,222.4,10.5,40,1006.8,
2021-12-02,5.8,5,6.5,21.4,,22,4.7,9.3,1001.5,
2021-12-03,3.2,-0.8,5.7,19.8,,320.2,9.3,9.3,1010.2,
2021-12-04,-1.6,0,2.7,0,,106.9,5.6,9.3,1012.2,
2021-12-05,0.7,-0.2,2,2.9,,56,5.9,9.3,1006.3,
2021-12-06,2.3,0.9,4.1,3.7,,333.7,8.7,32,1008.1,
2021-12-07,1,0,3.8,0,,324.1,9.2,29,1010.9,
2021-12-08,-0.7,-0.2,3.6,0,,79.7,5.1,9.3,1011.4,
2021-12-09,0.9,0,1.8,9.1,,63,10.2,36,1006.5,
2021-12-10,1,-0.4,2,0.1,,150.6,4.3,9.3,1006.1,
2021-12-11,1.5,0.7,2.2,0,,16.9,7.8,25,1012,
2021-12-12,1.9,0.3,4.3,0,,323.7,15.2,40,1018.3,
2021-12-13,1.5,-0.1,6,0,,334.4,6.1,9.3,1024.6,
2021-12-14,-0.9,-0.7,4.8,0,,320.2,3.4,9.3,1027.9,
2021-12-15,-0.3,-0.1,4.4,0,,343.8,3.1,9.3,1030.9,
2021-12-16,2.9,0,6.2,0,,337.7,5.1,9.3,1030.6,
2021-12-17,5.6,3.7,7.8,0,,313.2,15.1,54,1028.8,
2021-12-18,4,2.4,6.1,0,,312.6,9.9,32,1030.4,
2021-12-19,5.4,3.6,6.9,0,,302.9,16.4,50,1018.4,
2021-12-20,3.1,1.4,5.1,0,,306.3,16.6,47,1017.4,
2021-12-21,0.2,-0.2,2.7,0,,314.2,10,9.3,1025.1,
2021-12-22,-2.8,-0.5,-4.6,0,,89,3.8,9.3,1029.6,
2021-12-23,-2.6,-0.1,0.5,0,,110,5.4,25,1023.7,
2021-12-24,2.8,-1.2,8,2.3,,237.6,7.4,9.3,1007.9,
2021-12-25,4.4,-0.6,10.8,1,,112.9,6.5,9.3,1007.3,
2021-12-26,-0.6,-0.1,2.4,0.2,,25.6,5.2,16.7,1013.6,
2021-12-27,-0.8,-0.1,1.3,0,,36.3,3.3,9.3,1012.9,
2021-12-28,-0.4,0,0.2,1.1,,121.3,6,9.3,1011.5,
2021-12-29,1.2,0.2,2.4,2.3,,319.3,3.9,9.3,1010.2,
2021-12-30,2.2,0.6,4.1,0.8,,110,3.6,9.3,1020.4,
2021-12-31,8.8,10.3,9.5,0,,247.8,6.5,9.3,1021.5,
2022-01-01,11.5,5.3,14,0,,292.7,13.5,43,1022.4,
2022-01-02,7.8,10.4,9.3,0,,132.7,4.5,9.3,1022.7,
2022-01-03,9,2.1,14.3,0,,261.2,10.1,9.3,1015.2,
2022-01-04,8.3,4,12,0,,207.9,9.2,36,1007.3,
2022-01-05,7.4,10.2,9.6,0.8,,238.7,9.9,50,1003,
2022-01-06,3.7,0.6,5.8,0.8,,304.2,15.6,47,1013.4,
2022-01-07,-0.9,0,3.1,0,,66.1,6.3,9.3,1023.4,
2022-01-08,-2.2,0,0.5,0,,28.8,3.9,9.3,1017.5,
2022-01-09,-2.8,-0.2,0.8,0,,123.8,4,9.3,1009.2,
2022-01-10,0.4,-0.1,5.3,0,,1.6,5.4,9.3,1014.4,
2022-01-11,0.4,-0.2,4.1,0,,6.9,8.5,29,1027.3,
2022-01-12,-3.1,-0.7,0.8,0,,339.3,3.7,9.3,1035.2,
2022-01-13,-2.3,-1.6,3.6,0,,270.8,6,9.3,1036.7,
2022-01-14,4.7,-1.6,8.1,0,,291.5,14.6,47,1026.7,
2022-01-15,3.2,-0.9,6.7,0,,308.9,10,32,1027.3,
2022-01-16,-4.5,-0.9,-8.4,0,,105.7,4.8,9.3,1027.2,
2022-01-17,4.5,-5.1,7,0,,288.2,19.6,68,1021.1,
2022-01-18,2,0.6,4.6,1.5,,314.6,15.8,50,1031.8,
2022-01-19,-1,-0.1,4.1,0,,98.6,4.7,9.3,1031,
2022-01-20,0,-4.3,5.6,0,,237.9,10,61,1019.2,
2022-01-21,-0.1,0,1.6,0.3,,291,16.5,47,1022,
2022-01-22,0.6,0,4.1,0.3,,317.5,14.5,47,1022.3,
2022-01-23,-0.9,-0.2,2.4,0,,334.8,7.6,9.3,1029.5,
2022-01-24,-3.6,-0.5,0.5,0,,344.8,4.8,9.3,1036.6,
2022-01-25,-2.7,-1.1,2.4,0,,244.1,6.1,9.3,1032.5,
2022-01-26,0.8,-1.9,5.2,0,,322,7.5,32,1027.9,
2022-01-27,2.6,-0.2,5.7,0,,265.8,12,36,1023.3,
2022-01-28,5.3,1.9,7.4,0,,299.6,21.8,68,1020.6,
2022-01-29,3,1.3,5.5,0,,273.3,12,54,1025.7,
2022-01-30,5.9,2.1,9.1,0.3,,282.1,25.2,90,1014.3,
2022-01-31,3.9,2,5.2,0,,259.3,11.3,54,1010.6,
2022-02-01,2.5,-0.5,5.7,0,,308.9,7.9,9.3,1010.5,
2022-02-02,3.8,0,8.5,1.8,,270.4,15.4,72,1008,
2022-02-03,3.8,1.1,6.7,0,,301.4,10.2,54,1021.2,
2022-02-04,4.2,0.8,8.2,0,,146.8,5.2,9.3,1017.3,
2022-02-05,4,-0.2,8.5,0,,285.9,10.8,9.3,1019.4,
2022-02-06,3.7,-0.3,9.8,0,,209.1,7.9,36,1018.2,
2022-02-07,5.9,3.6,7.2,1.9,,284.2,18.7,65,1008.1,
2022-02-08,5.5,2.6,8.1,0,,299.8,16.3,54,1024.8,
2022-02-09,8.8,10.5,9.6,0,,289.5,11.8,9.3,1027.5,
2022-02-10,5.7,-0.4,9.2,0,,200.8,4.9,9.3,1024.6,
2022-02-11,5.6,-0.3,9.6,0,,263.7,9.7,9.3,1023.1,
2022-02-12,4.4,0.1,8.3,0,,25.2,8,32,1033.3,
2022-02-13,1.5,-0.6,5.8,0,,97.4,7.5,22.2,1030.7,
